Subscribers,trf,age,gndr,tenure,age_dev,dev_man,device_os_name,is_dualsim,is_featurephone,is_smartphone,simcard_type,region,call_frq_l1m,call_frq_l3m,call_frq_l6m,call_dur_l1m,call_dur_l3m,call_dur_l6m,call_dur_avg_l1m,call_dur_avg_l3m,call_dur_avg_l6m,call_onnet_frq_l1m,call_onnet_frq_l3m,call_onnet_frq_l6m,call_onnet_dur_l1m,call_onnet_dur_l3m,call_onnet_dur_l6m,call_onnet_dur_avg_l1m,call_onnet_dur_avg_l3m,call_onnet_dur_avg_l6m,call_offnet_frq_l1m,call_offnet_frq_l3m,call_offnet_frq_l6m,call_offnet_dur_l1m,call_offnet_dur_l3m,call_offnet_dur_l6m,call_offnet_dur_avg_l1m,call_offnet_dur_avg_l3m,call_offnet_dur_avg_l6m,sms_frq_l1m,sms_frq_l3m,sms_frq_l6m,data_usg_l1m,data_usg_l3m,data_usg_l6m,data_usg_avg_l3m,total_mon_val_l1m,total_mon_val_l3m,total_mon_val_l6m,refill_total_l1m,refill_total_l3m,refill_total_l6m,refill_frq_l1m,refill_frq_l3m,refill_frq_l6m,roam_mon_val_l1m,roam_mon_val_l3m,roam_mon_val_l6m,callout_total_dur,callout_total_dur_l3m,quota_daily_pack,quota_monthly_pack,quota_serbest_pack,quota_gencol_pack,data_usg_daily_pack,data_usg_serbest_pack_main,data_usg_gencol_pack,data_usg_monthly_pack,data_usg_night_hours,data_usg_unlmt_pack,data_usg_weekly_pack,data_usg_night_hours_l3m,data_usg_unlmt_pack_l3m,dpi_facebook,dpi_facebook_messaging,dpi_facebook_voip,dpi_facebook_video,dpi_instagram,dpi_linkedin,dpi_tik_tok,dpi_twitter,dpi_whatsaap,dpi_whatsaap_messaging,dpi_whatsaap_voip,dpi_youtube,dpi_microsoft_teams_l1m,dpi_telegram_l1m,dpi_telegram_voip_l1m,data_pack_rev_l1m,data_pyg_rev_l1m,data_usg_rev_l1m,data_usg_rev_l3m,data_complete_rev_l6m,call_out_offnet_rev_l1m,call_out_onnet_rev_l1m,call_out_offnet_rev_l3m,call_out_onnet_rev_l3m,call_out_offnet_rev_l6m,call_out_onnet_rev_l6m,sms_onnnet_arpu_l3m,sms_offnet_arpu_l3m,sms_onnnet_arpu_l6m,sms_offnet_arpu_l6m,susp_day_count_6m,silentdaycount
sub4319,Serbest10,41,M,370,353,Apple,iOS,1,0,1,4G,BAKI,794.65002,2814.05,5216.3999,38397.352,146501.95,286458.09,55.568001,59.869003,63.1465,124.2,685.40002,1174.15,5921.3501,41670.25,83515.297,54.832001,69.919998,81.7995,255.3,770.5,1345.5,15390.45,41171.148,79839.898,69.321999,61.4445,68.240997,44.849998,142.60001,391,5320.498,16289.969,40539.137,5429.9893,25.966999,78.165504,156.73349,25.299999,78.199997,156.39999,4.5999999,14.95,36.799999,0,0,0,21510.75,83094.398,0,0,0,0,0,4710.3999,0,0,224.25,586.5,0,2283.8999,2091.8501,984.40002,4.5999999,264.5,3.45,1182.2,0,0,0,0,17.25,1775.6,224.25,0.042136192,20.804995,4.1108999,0,0,2.3,8.0500002,28.174999,0.27599999,0.207,0.27599999,0.207,1.3800001,1.2420001,0,0,0,0,0,0
sub4320,Azercellim,48,M,6980,25,Realme,Android OS,1,0,1,4G,BAKI,714.15002,2467.8999,5475.1499,31303,115342.7,285308.09,50.404503,53.751003,59.926502,331.20001,1068.35,2343.7,13701.1,48237.898,116758.35,47.5755,51.922501,57.292999,49.450001,308.20001,778.54999,2337.95,17754.85,47476.602,54.371998,66.251503,70.126999,143.75,389.85001,749.79999,18342.604,34052.211,46116.09,11350.738,71.553001,197.90349,376.63651,69,195.5,374.89999,9.1999998,32.200001,69,0,0,0,16272.5,66226.203,0,17664,0,0,0,0,0,18342.5,290.95001,0,0,466.89999,0,760.15002,1.15,0,0,1909,0,12733.95,0,0,0,89.699997,1112.05,0.03689494,0,0,34.5,0,34.5,69,103.5,4.0710001,0.092,27.945,0.50599998,73.070999,0.59799999,0,0,0,0.057500001,0,0
sub4321,Azercellim,43,M,184,77,Samsung,Android OS,1,0,1,4G,BEYLEQAN,35.650002,144.89999,307.04999,1244.3,7962.6001,36275.602,40.135002,63.192501,135.86099,0,14.95,42.549999,0,895.84998,2420.75,0,68.907997,65.4235,0,0,0,0,0,0,0,0,0,49.450001,157.55,357.64999,0,0,7.4520001,0,0.057500001,1.2075,1.2075,1.15,3.45,3.45,1.15,3.45,3.45,0,0,0,0,895.84998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92000002,0,0.92000002,0.057500001,0,0.057500001,0,133.39999,2.3
sub4322,Azercellim,60,M,313,41,Hmd Global Oy,Proprietary,1,1,0,4G,NAXCIVAN,4.5999999,54.049999,231.14999,411.70001,3698.3999,29626.301,102.925,78.694504,147.39549,0,3.45,16.1,0,75.900002,1610,0,25.299999,115,0,9.1999998,39.099998,0,345,5800.6001,0,43.125,170.60251,62.099998,253,608.34998,0,0,12644.09,0,0,6.8540001,57.8335,0,5.75,55.200001,0,1.15,5.75,0,0,0,0,420.89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0.69000006,0.138,7.1759996,1.334,0,0,0,0,0,24.15
sub4323,Azercellim,54,M,1707,447,Xiaomi,Android OS,1,0,1,4G,ZERDAB,71.300003,141.45,325.45001,2626.6001,5375.1001,12158.95,42.366001,43.700001,42.964001,5.75,5.75,20.700001,105.8,105.8,1288,21.16,21.16,71.553001,0,0,2.3,0,0,59.799999,0,0,29.9,14.95,40.25,111.55,0,0,0,0,0.28749999,0.28749999,2.6564999,1.15,1.15,3.45,1.15,1.15,3.45,0,0,0,105.8,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.23,0.138,1.3800001,0,0,0,0,201.25,8.0500002
sub4324,Azercellim,82,M,6934,719,Samsung,Android OS,1,0,1,4G,BAKI,63.25,201.25,368,6199.6499,16170.15,29239.9,112.723,92.402496,91.378998,39.099998,109.25,185.14999,3370.6499,6463,10959.5,99.141502,68.033997,68.068497,5.75,29.9,62.099998,920,5227.8999,7328.9502,184,201.0775,135.72299,6.9000001,26.450001,93.150002,0.0115,0.0115,1178.5544,0.003833334,4.2665,13.248,35.258999,5.75,17.25,40.25,1.15,4.5999999,13.8,0,0,0,4290.6499,11759.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115,0.0115,0.023,11.523001,1.173,3.082,6.348,6.8080001,9.4530001,11.5,0,0,0,0,2.3,5.75
sub4325,Azercellim,43,F,242,35,Xiaomi,Android OS,1,0,1,4G,NEFTCALA,33.349998,641.70001,1030.4,2218.3501,74669.5,117241.35,76.497993,133.814,130.847,0,159.85001,308.20001,0,14385.35,27506.85,0,103.48849,102.6375,0,74.75,135.7,0,8986.0996,12773.05,0,138.25301,108.2495,47.150002,282.89999,654.34998,0,0.057500001,0.080499999,0.019166667,0.24149999,27.818501,47.989498,0,10.35,11.5,0,9.1999998,10.35,0,0,0,0,23371.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0,0,10.901999,12.926,16.629,25.115999,0.51749998,0.115,2.645,0.115,11.5,10.35
sub4326,Azercellim,45,M,1371,76,Xiaomi,Android OS,1,0,1,4G,BILESUVAR,143.75,326.60001,542.79999,11831.2,22444.551,35989.25,94.645004,79.028,76.245003,13.8,47.150002,69,2753.1001,4687.3999,5238.25,229.425,114.3215,87.307999,9.1999998,26.450001,52.900002,488.75,1288,1969.95,61.099503,56.005001,42.826,65.550003,116.15,244.95,149.086,218.10901,634.16754,72.703003,9.4530001,14.2025,23.977501,10.35,14.95,25.299999,3.45,5.75,9.1999998,0,0,0,3241.8501,5975.3999,0,276,0,0,0,0,0,148.35001,48.299999,0,0,48.299999,0,0,0,0,0,0,0,36.799999,0,0,0,46,1.15,0,0,0,4.5999999,0,4.5999999,5.75,12.65,0.89699996,2.1159999,2.346,4.0939999,4.0019999,4.9680004,0,0,0,0.057500001,108.1,2.3
sub4327,Serbest10,54,F,4723,706,Samsung,Android OS,1,0,1,4G,TOVUZ,55.200001,234.60001,791.20001,9594.4502,27365.4,80176.852,199.8815,134.14751,116.54099,0,0,95.449997,0,0,5145.1001,0,0,61.985001,0,0,66.699997,0,0,2467.8999,0,0,42.549999,47.150002,135.7,345,0,0,1836.458,0,0.24149999,0.24149999,15.363999,1.15,1.15,9.1999998,1.15,1.15,3.45,0,0,0,58.650002,58.650002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.164,8.2799997,0,0,0,0,123.05,8.0500002
sub4328,Azercellim,81,M,7011,2189,Nokia,Proprietary,0,1,0,,BAKI,36.799999,134.55,304.75,7299.0498,16870.5,36897.75,228.09099,144.187,139.242,5.75,21.85,67.849998,2450.6499,6085.7998,15982.7,490.13,320.30951,270.89398,6.9000001,32.200001,65.550003,596.84998,2245.95,4508,99.474998,80.212502,79.085495,12.65,36.799999,69,0,0,0,0,2.576,7.7509999,18.560999,0,8.0500002,13.8,0,3.45,4.5999999,0,0,0,3047.5,8331.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82800001,1.748,3.243,4.5079999,6.5549998,12.006,0,0,0,0,26.450001,13.8
sub4329,Azercellim,41,M,855,855,Samsung,Android OS,1,0,1,4G,BAKI,203.55,649.75,1768.7,31006.301,81581,184500.25,175.1795,144.394,119.9565,59.799999,192.05,596.84998,6174.3501,18161.949,54998.75,118.7375,108.7555,105.9725,27.6,79.349998,187.45,5070.3501,11580.5,21779.85,211.26651,167.83101,133.6185,135.7,399.04999,1105.15,100.7515,301.17352,784.5415,100.39117,13.535501,36.558502,88.055496,11.5,34.5,82.800003,5.75,18.4,48.299999,0,0,0,11394.2,30232.35,0,138,0,0,0,0,0,100.05,0,0,0,18.4,0,12.65,0,0,0,0,0,0,0,0,0,18.4,4.5999999,0,0,0,2.3,0,2.3,6.9000001,14.95,5.796,5.244,13.8,15.594001,27.117001,44.528,0,0,0.057500001,0.17250001,0,1.15
sub4330,Azercellim,68,M,4621,747,Samsung,Android OS,1,0,1,3G,NEFTCALA,9.1999998,25.299999,63.25,3215.3999,4095.1499,6932.2002,401.92499,186.13901,126.04,6.9000001,12.65,21.85,2990,3214.25,4440.1499,498.3295,292.20349,233.69151,1.15,2.3,13.8,12.65,263.35001,662.40002,12.65,131.675,55.200001,70.150002,171.35001,284.04999,1337.519,7526.9224,15167.144,2508.9741,14.075999,33.2925,60.4095,17.25,32.200001,59.799999,5.75,10.35,17.25,0,0,0,3002.6499,3477.6001,0,782,0,862.5,0,0,900.45001,435.85001,261.04999,0,0,1476.6,0,353.04999,5.75,0,368,89.699997,0,0,0,0,1.15,8.0500002,144.89999,0.014258528,0.002031136,0,6.9000001,0,6.9000001,10.35,14.375,0.068999998,2.1619999,0.34500003,2.645,1.196,4.1630001,0,0,0,0,0,9.1999998
sub4331,Azercellim,41,M,907,407,Samsung,Android OS,1,0,1,4G,ABSHERON,231.14999,846.40002,1593.9,15580.2,69250.703,140687.55,77.510002,94.093002,101.5105,44.849998,193.2,309.35001,3007.25,13300.9,20000.801,77.107506,79.177498,74.347504,57.5,175.95,355.35001,2225.25,8620.4004,18252.801,44.505001,56.338501,59.0755,19.549999,127.65,276,0,4467.8188,4467.8188,1489.2731,7.9349999,36.317001,68.103004,5.75,31.049999,62.099998,2.3,8.0500002,13.8,0,0,0,5232.5,21954.65,0,0,0,0,0,0,0,0,0,0,0,542.79999,4467.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725,1.725,4.0019999,2.898,14.559,13.363,30.566999,20.078999,0,0,0.057500001,0.057500001,0,0
sub4332,Azercellim,41,M,503,266,Xiaomi,Android OS,1,0,1,4G,ABSHERON,95.449997,238.05,374.89999,5549.8999,16129.9,25042.4,66.861,77.924004,76.820007,1.15,1.15,1.15,14.95,14.95,14.95,14.95,14.95,14.95,4.5999999,4.5999999,6.9000001,120.75,120.75,152.95,30.1875,30.1875,25.495501,93.150002,217.35001,440.45001,0,0,14.306,0,0.95449996,0.95449996,6.7044997,2.3,2.3,9.1999998,2.3,2.3,8.0500002,0,0,0,135.7,135.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.852,0.27599999,0.046,0.27599999,0.046,0.414,0.046,0,0,0,0,182.85001,3.45
sub4333,G6,27,M,501,210,LG,Android OS,0,0,1,4G,TERTER,48.299999,251.85001,403.64999,18356.301,98827.547,140152.8,437.0575,451.27151,399.2915,0,35.650002,82.800003,0,2691,6567.6499,0,86.802002,91.218002,0,20.700001,20.700001,0,2354.05,2354.05,0,130.778,130.778,46,295.54999,392.14999,0.0115,1547.187,1559.6644,515.729,0,20.320499,25.184999,0,16.1,16.1,0,8.0500002,8.0500002,0,0,0,0,5045.0498,0,0,0,0,0,0,0,0,0,0,0,0,1521.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4735003,5.6350002,0,0,3.7720001,2.7370002,3.7720001,5.244,0,0,0,0,34.5,11.5
sub4334,Azercellim,64,U,7001,73,Samsung,Android OS,1,0,1,4G,ABSHERON,250.7,1090.2,2456.3999,11219.4,60487.699,141826.05,51.462502,63.801998,66.401001,35.650002,148.35001,322,892.40002,6392.8501,14861.45,28.7845,49.553501,53.072502,52.900002,226.55,603.75,2348.3,9565.7002,27489.6,51.0485,48.553001,52.359497,28.75,167.89999,288.64999,3.243,6317.7666,6317.7666,2105.9221,6.3709998,30.532499,71.944,5.75,31.049999,69,4.5999999,25.299999,60.950001,0,0,0,3240.7,15958.55,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047251321,0,0,0,0,0,3.45,3.45,4.4159999,1.61,18.078001,7.9120002,49.68,17.525999,0.057500001,0.17250001,0.057500001,0.23,3.45,0
sub4335,Azercellim,21,M,24,22,Samsung,Android OS,1,0,1,4G,AGSU,18.4,18.4,18.4,2653.05,2653.05,2653.05,165.8185,165.8185,165.8185,8.0500002,8.0500002,8.0500002,2459.8501,2459.8501,2459.8501,351.40552,351.40552,351.40552,1.15,1.15,1.15,5.75,5.75,5.75,5.75,5.75,5.75,31.049999,31.049999,31.049999,21.654499,21.654499,21.654499,7.2181668,2.3574998,2.3574998,2.3574998,4.5999999,4.5999999,4.5999999,3.45,3.45,3.45,0,0,0,2471.3501,2471.3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0.089068368,0,0,0,1.15,1.15,1.15,1.15,1.54E-09,4.22E-08,1.54E-09,4.22E-08,1.54E-09,4.22E-08,0.057500001,0,0.057500001,0,0,14.95
sub4336,Azercellim,55,M,1360,1360,TCL,Android OS,1,0,1,4G,BAKI,24.15,135.7,212.75,6452.6499,32082.699,69865.953,307.26849,271.883,377.64853,2.3,16.1,23,1290.3,5317.6001,6261.75,645.15002,379.8335,313.08749,8.0500002,18.4,19.549999,523.25,1305.25,1339.75,74.75,81.581001,78.809502,9.1999998,62.099998,118.45,0,0,0,0,1.748,5.9799995,6.8769999,2.3,5.75,6.9000001,2.3,5.75,6.9000001,0,0,0,1813.55,6622.8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82800001,0.92000002,1.9319999,3.8179998,2.0009999,4.6459999,0,0,0,0,89.699997,18.4
sub4337,Azercellim,65,M,202,1038,Hedy,Proprietary,0,1,0,4G,ABSHERON,0,2.3,361.10001,0,241.5,13710.3,0,120.75,43.665501,0,0,18.4,0,0,660.09998,0,0,41.262001,0,0,150.64999,0,0,5737.3501,0,0,43.792004,57.5,152.95,357.64999,0.023,0.184,0.184,0.061333336,0,0.7705,35.327999,0,2.3,27.6,0,1.15,17.25,0,0,0,0,471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.396,0.82800001,0,0,0,0,60.950001,0
sub4338,Azercellim,38,M,355,355,Nokia,Proprietary,0,1,0,4G,ABSHERON,49.450001,136.85001,267.95001,8001.7002,16169,49290.148,186.0815,135.8725,211.5425,17.25,32.200001,83.949997,4223.9502,5155.4502,28091.051,281.60049,184.1265,384.81299,0,3.45,16.1,0,2362.1001,5123.25,0,787.37048,365.9415,0,2.3,16.1,0,0,0,0,3.22,6.6240001,26.381001,0,5.75,28.75,0,1.15,5.75,0,0,0,4223.9502,7517.5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,2.4840002,4.1399999,5.7270002,20.653999,0,0,0,0,0,13.8
sub4339,Azercellim,57,M,379,465,Vivo,Android OS,1,0,1,4G,BAKI,27.6,66.699997,150.64999,1491.55,4134.25,10994,62.146,71.277,83.927002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.099998,147.2,373.75,0.080499999,2.2194998,4.1514997,0.7398333,0,0,0.2185,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2185,0,0,0,0,0,0,0,0,0,0,49.450001,8.0500002
sub4340,Azercellim,60,M,2147,1244,Samsung,Proprietary,1,1,0,3G,ABSHERON,8.0500002,70.150002,112.7,322,4006.6001,5984.6001,46,65.676498,61.064999,0,10.35,10.35,0,1223.6,1223.6,0,135.953,135.953,0,32.200001,32.200001,0,1045.35,1045.35,0,37.328999,37.328999,42.549999,125.35,248.39999,0,0,0,0,0,3.082,3.082,0,1.15,1.15,0,1.15,1.15,0,0,0,0,2268.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0699999,1.012,2.0699999,1.012,0,0,0,0,164.45,17.25
sub4341,Azercellim,37,M,489,476,Xiaomi,Android OS,1,0,1,4G,ABSHERON,12.65,25.299999,72.449997,378.35001,1528.35,4209,34.3965,69.471497,66.814995,0,0,11.5,0,0,535.90002,0,0,53.589996,0,0,0,0,0,0,0,0,0,12.65,32.200001,152.95,0,0,944.104,0,0,0,2.852,0,0,2.7600002,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0.55199999,0,0,0,0,117.3,17.25
sub4342,Azercellim,46,M,7033,392,Samsung,Android OS,1,0,1,4G,CELILABAD,77.050003,266.79999,611.79999,10788.15,40462.75,81771.898,161.01149,174.409,153.709,0,0,1.15,0,0,50.599998,0,0,50.599998,0,0,0,0,0,0,0,0,0,18.4,83.949997,155.25,0,1040.658,1134.6476,346.88602,0,6.9000001,6.9460001,0,6.9000001,6.9000001,0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.049999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9000001,6.9000001,0,0,0,0,0,0.046,0,0,0,0,113.85,5.75
sub4343,Azercellim,29,M,1287,838,Vikin Communication Technology Co Limited,Proprietary,1,1,0,4G,BAKI,111.55,293.25,511.75,21298,59426.25,113761.45,219.56949,233.04749,255.645,9.1999998,12.65,46,279.45001,416.29999,2159.7,34.937,37.8465,53.9925,2.3,3.45,3.45,54.049999,144.89999,144.89999,27.025,48.299999,48.299999,28.75,73.599998,144.89999,0,0,0,0,0.55199999,0.87400001,2.9094999,1.15,2.3,3.45,1.15,2.3,3.45,0,0,0,333.5,561.20001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.414,0.27599999,0.59799999,0.27599999,2.576,0,0,0.057500001,0,10.35,3.45
sub4344,Azercellim,65,M,4760,719,Hmd Global Oy,Proprietary,1,1,0,3G,BAKI,49.450001,167.89999,506,1549.05,5579.7998,16293.2,36.029499,38.2145,37.030003,9.1999998,39.099998,152.95,249.55,1124.7,4325.1499,31.199499,33.074001,32.521999,17.25,37.950001,59.799999,323.14999,991.29999,1520.3,21.539499,30.038,29.233,8.0500002,18.4,42.549999,0,0,0,0,1.656,4.8069997,14.823501,5.75,11.5,17.25,1.15,2.3,3.45,0,0,0,572.70001,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173,0.368,2.7600002,1.702,4.1399999,6.4860001,0,0,0,0.057500001,10.35,10.35
sub4345,Serbest10,52,M,7054,1498,Xiaomi,Android OS,1,0,1,4G,BAKI,224.25,671.59998,1285.7,42699.5,110314.9,184339.25,218.9715,188.89899,164.88701,87.400002,267.95001,461.14999,15677.95,41244.75,60623.398,206.287,177.01949,151.179,48.299999,161,348.45001,11833.5,24591.6,43997.852,281.75,175.651,145.21049,57.5,112.7,217.35001,592.4455,2495.7644,4295.4106,831.92145,27.657499,60.7085,137.3445,23,64.400002,134.55,2.3,8.0500002,18.4,0,0,0,28359,68289.297,0,0,0,0,0,587.65002,0,0,0,0,0,201.25,0,2.3,0,0,0,0,0,0,0,0,3.45,2.3,178.25,0.39356214,11.627897,0.36435413,0,0,0,0,0,5.244,6.8309999,6.21,10.695001,31.210999,35.258999,0,0.057500001,0,0.28749999,0,0
sub4346,Azercellim,33,M,245,245,Samsung,Android OS,1,0,1,4G,ABSHERON,58.650002,259.89999,525.54999,4068.7,29793.051,57927.801,79.775505,131.82449,126.753,21.85,121.9,207,1922.8,11810.5,23338.1,101.2,111.4235,129.651,8.0500002,28.75,60.950001,258.75,2235.6001,5774.1499,36.960999,89.424004,108.951,17.25,58.650002,147.2,1.2075,16.387501,16.387501,5.4625001,2.599,17.077501,31.1535,6.9000001,17.25,33.349998,2.3,5.75,11.5,0,0,0,2181.55,14046.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25299999,0.25299999,3.2889998,3.2889998,0.55199999,1.7939999,3.174,10.441999,7.7279997,19.826,0.17250001,0,0.23,0.057500001,11.5,9.1999998
sub4347,G6,58,M,6924,409,Samsung,Android OS,1,0,1,4G,ABSHERON,77.050003,209.3,496.79999,8359.3496,27394.15,69016.102,124.7635,150.51201,159.758,20.700001,57.5,113.85,2063.1001,7347.3501,14983.35,114.6205,146.94699,151.3515,3.45,3.45,8.0500002,74.75,74.75,411.70001,24.9205,24.9205,58.811001,14.95,36.799999,74.75,599.79401,2201.2725,4707.9966,733.75751,9.5450001,18.952,42.273998,11.5,19.549999,43.700001,3.45,5.75,9.1999998,0,0,0,2137.8501,7422.1001,0,0,0,3532.8,0,0,599.15002,0,221.95,0,0,457.70001,0,2.3,0,0,0,0,0,0,0,0,0,158.7,112.7,0.31017151,0,0,0,0,0,0,0,0.23,2.415,0.23,4.6919999,0.759,6.5549998,0.17250001,0,0.28749999,0,0,2.3
sub4348,Azercellim,41,M,977,850,Huawei,Android OS,1,0,1,4G,BAKI,135.7,588.79999,955.65002,6334.2002,26187.801,41474.75,53.681999,51.152,49.91,50.599998,150.64999,242.64999,1900.95,6131.7998,11628.8,43.205498,46.805,55.107998,43.700001,151.8,265.64999,2227.55,7820,12382.05,58.615501,59.248001,53.601501,25.299999,121.9,242.64999,0,485.35748,485.35748,161.78583,6.9689999,22.585999,35.258999,4.5999999,21.85,35.650002,2.3,8.0500002,12.65,0,0,0,4267.6499,14322.1,0,0,0,0,0,0,0,0,0,0,0,0,485.29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,3.8639998,2.438,12.834,7.5669999,21.321001,11.339,0,0,0,0,4.5999999,1.15
sub4349,Azercellim,64,M,2005,1120,Apple,iOS,0,0,1,4G,UNKNOWN,0,0,57.5,0,0,5267,0,0,105.34,0,0,11.5,0,0,347.29999,0,0,34.73,0,0,10.35,0,0,522.09998,0,0,58.005997,0,0,14.95,3.8065,9.4299994,27.404499,3.1433334,9.7519999,40.571999,54.705498,0,23,40.25,0,2.3,4.5999999,9.7519999,40.571999,47.080997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6225002,0,0,0,0,0.89699996,0.55199999,0,0,0,0,52.900002,33.349998
sub4350,Azercellim,60,M,251,250,Samsung,Android OS,1,0,1,4G,ABSHERON,9.1999998,13.8,32.200001,242.64999,394.45001,1899.8,30.337,32.867001,67.849998,0,0,0,0,0,0,0,0,0,5.75,9.1999998,9.1999998,154.10001,289.79999,289.79999,30.82,36.224998,36.224998,18.4,52.900002,106.95,0,0,0,0,0.34500003,0.60949999,0.60949999,0,2.3,2.3,0,2.3,2.3,0,0,0,154.10001,289.79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34500003,0,0.55199999,0,0.55199999,0,0,0,0,0,201.25,24.15
sub4351,Azercellim,41,M,168,6,Apple,iOS,0,0,1,4G,MASALLI,59.799999,59.799999,157.55,3238.3999,3238.3999,8527.25,62.272503,62.272503,62.237999,20.700001,20.700001,65.550003,695.75,695.75,2452.95,38.651501,38.651501,43.032997,10.35,10.35,10.35,1490.4,1490.4,1490.4,165.60001,165.60001,165.60001,56.349998,56.349998,211.60001,0,0,1177.6,0,3.0129998,3.0129998,8.625,1.15,1.15,8.0500002,1.15,1.15,3.45,0,0,0,2186.1499,2186.1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,1.725,0.59799999,1.725,0.59799999,1.725,2.7600002,0,0,0,0,3.45,26.450001
sub4352,Azercellim,34,F,7080,0,Samsung,Android OS,1,0,1,4G,BAKI,75.900002,175.95,301.29999,4685.1001,12206.1,19318.85,70.989502,79.775505,73.738007,12.65,43.700001,81.650002,794.65002,4190.6001,6931.0498,72.242996,110.2735,97.623497,6.9000001,13.8,33.349998,401.35001,656.65002,1940.05,66.8955,54.717003,66.8955,97.75,297.85001,527.84998,16099.666,61116.004,85822.664,20372,22.677999,71.967003,139.196,23,72.449997,133.39999,2.3,6.9000001,16.1,0,0,0,1196,4927.75,0,11776,0,0,0,0,0,8546.7998,5153.1499,6975.8999,0,22872.35,32258.65,755.54999,17.25,0,0,460,0,2518.5,1.15,0,0,477.25,1822.75,11.535028,0.006885243,0,17.25,0,21.275,68.425003,128.22501,0.62100005,0.78200001,1.104,2.2539999,2.829,4.9680004,0,0,0,0,0,0
